code,buy_date,sell_date,buy_price,sell_price,qty,return_pct,exit_reason
002167,2026-06-24,2026-06-24,19.62,21.439,100,9.27,take_band
600226,2026-06-24,2026-06-24,10.19,11.399,200,11.86,take_band
600667,2026-06-24,2026-06-24,20.468,22.939,100,12.07,take_band
002515,2026-06-24,2026-06-25,10.45,11.588,300,10.89,take_band
603065,2026-06-24,2026-06-25,17.898,20.11,100,12.36,take_band
000048,2026-06-24,2026-06-25,20.781,22.288,100,7.25,take_band
600110,2026-06-24,2026-06-25,14.464,15.754,100,8.92,take_pct
000608,2026-06-24,2026-06-29,7.548,6.409,400,-15.09,stop_hard
600397,2026-06-24,2026-06-29,24.855,27.473,100,10.53,take_band
600690,2026-06-24,2026-07-06,19.82,20.559,100,3.73,max_hold
600535,2026-06-24,2026-07-06,14.004,14.416,100,2.94,max_hold
601607,2026-06-24,2026-07-06,16.196,16.434,100,1.47,max_hold
600901,2026-06-24,2026-07-06,6.046,6.144,300,1.62,max_hold
601186,2026-06-24,2026-07-06,6.286,6.174,300,-1.79,max_hold
000691,2026-06-24,2026-07-06,12.783,11.768,200,-7.94,max_hold
603027,2026-06-24,2026-07-06,7.648,7.143,100,-6.6,max_hold
